Loan_ID,Customer_ID,Account_ID,Product_ID,Date_Origination,Date_Closure,Loan_Amount,Interest_Rate,Default_Flag,Recovery_Amount
LN0001868,205404976,ACC205404976,PRD003,2/8/2023,9/10/2024,84597,11.05,0,0
LN0001869,205400226,ACC205400226,PRD004,10/19/2020,12/31/2024,1637350,8.4,0,0
LN0001870,205404974,ACC205404974,PRD004,3/14/2020,2/14/2023,1915637,14.28,1,742942.46
LN0001871,205403637,ACC205403637,PRD003,8/4/2023,12/31/2024,297554,10.04,0,0
LN0001872,205403072,ACC205403072,PRD003,4/17/2021,,286029,17.42,0,0
LN0001873,205402258,ACC205402258,PRD004,4/13/2021,7/9/2024,346620,8.48,0,0
LN0001874,205400029,ACC205400029,PRD003,2/5/2021,5/21/2023,287139,15.37,1,133316.32
LN0001875,205404264,ACC205404264,PRD003,8/18/2021,,468988,12.77,0,0
LN0001876,205400398,ACC205400398,PRD004,2/19/2021,9/29/2022,1794673,14.32,0,0
LN0001877,205401930,ACC205401930,PRD003,4/24/2023,,79205,17.21,0,0
LN0001878,205403726,ACC205403726,PRD004,1/5/2022,,754127,14.3,0,0
LN0001879,205402911,ACC205402911,PRD003,1/21/2022,7/19/2024,55286,14.34,0,0
LN0001880,205403158,ACC205403158,PRD003,12/20/2023,12/31/2024,411235,13.7,0,0
LN0001881,205404101,ACC205404101,PRD003,10/14/2020,1/30/2022,163909,14,0,0
LN0001882,205404305,ACC205404305,PRD003,12/25/2019,,136620,11.33,0,0
LN0001883,205403480,ACC205403480,PRD003,1/23/2022,12/31/2024,122002,11.84,0,0
LN0001884,205402364,ACC205402364,PRD004,8/25/2019,5/9/2023,1376738,14.47,0,0
LN0001885,205402824,ACC205402824,PRD004,11/19/2023,,266013,10.97,0,0
LN0001886,205400869,ACC205400869,PRD003,8/15/2023,12/31/2024,103588,15.07,0,0
LN0001887,205403374,ACC205403374,PRD004,3/7/2022,9/27/2024,467808,10.37,0,0
LN0001888,205404669,ACC205404669,PRD003,3/26/2022,12/31/2024,151543,11.69,0,0
LN0001889,205400622,ACC205400622,PRD003,12/15/2022,11/14/2024,472861,12.86,0,0
LN0001890,205403588,ACC205403588,PRD003,4/20/2023,12/31/2024,447630,11.14,0,0
LN0001891,205403562,ACC205403562,PRD003,9/25/2021,3/20/2023,68060,13.23,0,0
LN0001892,205400044,ACC205400044,PRD003,5/31/2024,,336752,13.69,0,0
LN0001893,205402910,ACC205402910,PRD003,1/12/2021,6/22/2022,380303,14.18,1,238038.34
LN0001894,205400705,ACC205400705,PRD003,2/21/2024,12/31/2024,110806,13.31,0,0
LN0001895,205404380,ACC205404380,PRD003,3/29/2023,12/31/2024,54886,11.33,0,0
LN0001896,205402013,ACC205402013,PRD003,4/26/2024,,110758,12.4,0,0
LN0001897,205400609,ACC205400609,PRD003,10/17/2021,9/29/2023,436805,14.28,0,0
LN0001898,205400386,ACC205400386,PRD003,1/15/2022,12/31/2024,137999,12.14,0,0
LN0001899,205403315,ACC205403315,PRD003,2/27/2023,12/31/2024,90905,12.97,0,0
LN0001900,205403186,ACC205403186,PRD003,2/4/2022,12/31/2024,349789,17.56,0,0
LN0001901,205404006,ACC205404006,PRD003,11/15/2021,,184963,13.36,0,0
LN0001902,205403230,ACC205403230,PRD003,3/22/2019,8/3/2023,256467,17.19,0,0
LN0001903,205401051,ACC205401051,PRD003,12/23/2020,8/6/2023,168398,15.6,1,62291.13
LN0001904,205400228,ACC205400228,PRD003,2/17/2023,12/31/2024,192367,17.64,0,0
LN0001905,205401051,ACC205401051,PRD003,1/28/2022,12/31/2024,364489,13.64,0,0
LN0001906,205402556,ACC205402556,PRD004,5/3/2023,7/5/2024,664981,13.13,0,0
LN0001907,205401183,ACC205401183,PRD003,3/4/2022,,145504,13,0,0
LN0001908,205402743,ACC205402743,PRD003,10/21/2020,,145748,11.11,0,0
LN0001909,205404627,ACC205404627,PRD004,11/26/2019,3/31/2024,510338,8.85,0,0
LN0001910,205404457,ACC205404457,PRD004,2/12/2023,,1456949,14.46,0,0
LN0001911,205404346,ACC205404346,PRD003,3/24/2021,,66893,12.74,0,0
LN0001912,205401720,ACC205401720,PRD003,8/4/2023,,262402,17.39,0,0
LN0001913,205404918,ACC205404918,PRD003,7/17/2019,4/4/2023,337461,14.23,0,0
LN0001914,205403714,ACC205403714,PRD003,12/9/2023,12/31/2024,488216,12.91,0,0
LN0001915,205404284,ACC205404284,PRD003,3/15/2024,,266274,10.92,0,0
LN0001916,205400358,ACC205400358,PRD004,5/5/2020,,1074620,14.39,0,0
LN0001917,205403917,ACC205403917,PRD003,8/6/2023,12/31/2024,246662,13.1,0,0
LN0001918,205403195,ACC205403195,PRD003,7/8/2019,,201334,11.44,0,0
LN0001919,205402768,ACC205402768,PRD004,2/21/2022,5/1/2023,973642,11.45,0,0
LN0001920,205404498,ACC205404498,PRD004,7/14/2020,9/16/2021,1217935,13.14,1,612591.96
LN0001921,205402303,ACC205402303,PRD003,10/9/2020,4/27/2023,203382,17.58,0,0
LN0001922,205403290,ACC205403290,PRD004,6/25/2022,12/31/2024,680403,14.73,0,0
LN0001923,205402861,ACC205402861,PRD004,7/4/2021,4/5/2024,1604439,12.85,0,0
LN0001924,205400709,ACC205400709,PRD004,5/16/2020,,234877,10.21,0,0
LN0001925,205400548,ACC205400548,PRD003,12/9/2021,12/31/2024,273151,12.04,0,0
LN0001926,205401784,ACC205401784,PRD003,1/30/2023,,175507,15.97,0,0
LN0001927,205400246,ACC205400246,PRD003,3/3/2022,1/2/2024,106455,17.12,0,0
LN0001928,205404000,ACC205404000,PRD003,6/9/2021,12/3/2022,289891,15.89,0,0
LN0001929,205403751,ACC205403751,PRD003,10/23/2023,12/31/2024,335038,14.6,0,0
LN0001930,205402972,ACC205402972,PRD004,6/16/2020,9/11/2021,242346,11.33,0,0
LN0001931,205401187,ACC205401187,PRD004,9/16/2018,11/10/2020,892458,14.4,0,0
LN0001932,205403948,ACC205403948,PRD003,7/11/2023,12/31/2024,328462,11.35,0,0
LN0001933,205401350,ACC205401350,PRD004,1/6/2024,,506671,9.6,0,0
LN0001934,205403309,ACC205403309,PRD004,11/19/2023,12/31/2024,684399,8.08,0,0
LN0001935,205401307,ACC205401307,PRD003,7/29/2023,12/31/2024,260733,12.16,1,198943.78
LN0001936,205402067,ACC205402067,PRD003,7/8/2023,12/31/2024,400749,13.68,0,0
LN0001937,205400839,ACC205400839,PRD003,10/25/2022,12/31/2024,311314,17.08,0,0
LN0001938,205403139,ACC205403139,PRD003,6/12/2022,,249894,10.94,0,0
LN0001939,205400504,ACC205400504,PRD004,8/12/2021,,1931019,8.96,0,0
LN0001940,205404600,ACC205404600,PRD003,10/18/2022,,228054,15.9,0,0
LN0001941,205402869,ACC205402869,PRD003,11/29/2023,12/31/2024,497447,17.73,0,0
LN0001942,205403838,ACC205403838,PRD004,7/20/2020,2/21/2024,680194,10.48,0,0
LN0001943,205402615,ACC205402615,PRD004,3/14/2024,,855983,8.68,0,0
LN0001944,205403600,ACC205403600,PRD004,1/26/2021,,1527626,11.14,0,0
LN0001945,205402521,ACC205402521,PRD003,7/7/2023,12/31/2024,430171,11.1,0,0
LN0001946,205401500,ACC205401500,PRD004,6/1/2022,12/31/2024,1879056,8.76,0,0
LN0001947,205403015,ACC205403015,PRD003,5/4/2024,,351278,10.41,0,0
LN0001948,205402717,ACC205402717,PRD004,7/24/2023,12/31/2024,587855,14,0,0
LN0001949,205404595,ACC205404595,PRD004,5/1/2023,12/31/2024,1554072,11.88,0,0
LN0001950,205400685,ACC205400685,PRD003,1/4/2023,12/31/2024,282456,15.78,0,0
LN0001951,205401099,ACC205401099,PRD003,3/8/2019,12/7/2020,239064,17.34,0,0
LN0001952,205402671,ACC205402671,PRD003,2/14/2022,3/13/2024,178556,14.59,0,0
LN0001953,205402358,ACC205402358,PRD003,2/28/2024,12/31/2024,452970,12.32,0,0
LN0001954,205402863,ACC205402863,PRD003,4/6/2024,12/31/2024,415369,12.94,0,0
LN0001955,205402320,ACC205402320,PRD003,4/1/2024,12/31/2024,267708,17.26,0,0
LN0001956,205403205,ACC205403205,PRD003,4/25/2022,,189080,10.83,0,0
LN0001957,205402059,ACC205402059,PRD004,1/28/2023,4/8/2024,920268,10.67,1,266934.17
LN0001958,205402533,ACC205402533,PRD003,1/10/2024,12/31/2024,98232,14.48,0,0
LN0001959,205403743,ACC205403743,PRD003,9/8/2021,12/31/2024,172137,14.78,0,0
LN0001960,205401115,ACC205401115,PRD003,5/27/2023,12/31/2024,112106,14.3,0,0
LN0001961,205404434,ACC205404434,PRD003,10/2/2021,2/20/2023,132129,16.79,0,0
LN0001962,205404425,ACC205404425,PRD004,6/6/2022,12/31/2024,508596,12.11,0,0
LN0001963,205401041,ACC205401041,PRD004,6/18/2024,12/31/2024,1720303,8.75,0,0
LN0001964,205403283,ACC205403283,PRD003,4/26/2023,,115330,12.01,0,0
LN0001965,205404483,ACC205404483,PRD003,6/28/2021,1/30/2024,356233,11.08,0,0
LN0001966,205403526,ACC205403526,PRD003,5/3/2020,6/22/2021,177691,10.28,0,0
LN0001967,205400790,ACC205400790,PRD004,4/7/2022,,1619952,14.05,0,0
LN0001968,205404808,ACC205404808,PRD003,12/5/2021,12/31/2024,241047,14.61,0,0
LN0001969,205404855,ACC205404855,PRD004,11/29/2019,2/20/2024,438359,9.89,0,0
LN0001970,205403831,ACC205403831,PRD003,11/14/2023,12/31/2024,197979,14.95,0,0
LN0001971,205401570,ACC205401570,PRD004,1/13/2024,,1274399,12.91,0,0
LN0001972,205401998,ACC205401998,PRD003,7/5/2023,7/27/2024,122782,15.32,0,0
LN0001973,205402912,ACC205402912,PRD003,4/18/2022,12/31/2024,330347,16.08,0,0
LN0001974,205402977,ACC205402977,PRD003,12/17/2021,12/31/2024,374928,17.15,1,219290.46
LN0001975,205400398,ACC205400398,PRD004,10/7/2020,5/25/2023,509046,11.89,0,0
LN0001976,205404085,ACC205404085,PRD003,8/24/2021,,145606,16.99,0,0
LN0001977,205401313,ACC205401313,PRD003,11/20/2022,12/31/2024,387234,12.59,1,299111.43
LN0001978,205400138,ACC205400138,PRD003,6/15/2024,12/31/2024,375756,11.94,0,0
LN0001979,205404709,ACC205404709,PRD004,6/8/2022,12/31/2024,1180163,13.83,0,0
LN0001980,205403670,ACC205403670,PRD003,7/19/2022,8/17/2024,440217,15.73,0,0
LN0001981,205403140,ACC205403140,PRD003,6/29/2024,12/31/2024,339823,14.54,1,175495.9
LN0001982,205403662,ACC205403662,PRD003,3/20/2022,,453204,13.31,0,0
LN0001983,205402348,ACC205402348,PRD004,4/8/2024,12/31/2024,1794509,14.95,0,0
LN0001984,205402121,ACC205402121,PRD003,6/24/2022,12/31/2024,134191,14.02,0,0
LN0001985,205401530,ACC205401530,PRD004,3/21/2024,,791727,13.59,0,0
LN0001986,205400619,ACC205400619,PRD003,5/4/2023,5/9/2024,485153,12.53,0,0
LN0001987,205400206,ACC205400206,PRD003,5/11/2024,12/31/2024,389203,13.78,1,149567.53
LN0001988,205400813,ACC205400813,PRD003,11/8/2023,,138878,13.71,0,0
LN0001989,205403313,ACC205403313,PRD004,11/28/2022,,863795,8.19,0,0
LN0001990,205400543,ACC205400543,PRD004,5/14/2021,,1294005,12.73,0,0
LN0001991,205402913,ACC205402913,PRD003,11/26/2022,12/31/2024,478307,14.43,0,0
LN0001992,205401811,ACC205401811,PRD004,7/5/2019,11/19/2021,1931930,8.53,0,0
LN0001993,205401616,ACC205401616,PRD004,9/2/2022,12/31/2024,1258251,8.77,1,489628.31
LN0001994,205402673,ACC205402673,PRD003,1/20/2024,12/31/2024,331599,14.22,0,0
LN0001995,205400155,ACC205400155,PRD003,12/5/2020,,327443,13.16,0,0
LN0001996,205403940,ACC205403940,PRD004,8/29/2021,,638433,9.13,0,0
LN0001997,205400068,ACC205400068,PRD003,5/9/2024,,104370,13.52,0,0
LN0001998,205404447,ACC205404447,PRD004,1/23/2019,5/2/2020,811045,10.45,0,0
LN0001999,205402117,ACC205402117,PRD004,4/16/2022,12/31/2024,286030,13.28,0,0
LN0002000,205403729,ACC205403729,PRD004,4/12/2024,12/31/2024,918786,10.92,0,0
LN0002001,205401899,ACC205401899,PRD003,3/15/2023,12/31/2024,403064,12.73,0,0
LN0002002,205403997,ACC205403997,PRD003,8/27/2023,,159830,11.69,0,0
LN0002003,205402316,ACC205402316,PRD003,8/13/2021,,175366,14.41,0,0
LN0002004,205404655,ACC205404655,PRD003,3/3/2023,8/13/2024,206348,10.65,0,0
LN0002005,205400228,ACC205400228,PRD004,10/13/2023,,221851,11.48,0,0
LN0002006,205400808,ACC205400808,PRD003,4/6/2023,,310715,16.94,0,0
LN0002007,205404854,ACC205404854,PRD003,1/30/2022,,122264,10.19,0,0
LN0002008,205404704,ACC205404704,PRD003,7/17/2021,12/31/2024,263491,15.86,0,0
LN0002009,205400070,ACC205400070,PRD003,10/18/2022,12/31/2024,387185,17.56,0,0
LN0002010,205401317,ACC205401317,PRD003,1/14/2020,10/29/2022,257674,13.19,0,0
LN0002011,205403577,ACC205403577,PRD004,9/26/2022,12/31/2024,860221,8.97,0,0
LN0002012,205403669,ACC205403669,PRD003,4/12/2022,,481910,12.84,0,0
LN0002013,205402828,ACC205402828,PRD003,1/17/2019,,498544,10.56,0,0
LN0002014,205401544,ACC205401544,PRD003,7/14/2023,12/31/2024,231567,11.06,1,86888.25
LN0002015,205401403,ACC205401403,PRD003,6/20/2021,9/24/2022,392758,17.25,0,0
LN0002016,205403260,ACC205403260,PRD003,7/15/2021,,100374,13.82,0,0
LN0002017,205403393,ACC205403393,PRD003,8/30/2019,6/18/2023,73909,10.99,0,0
LN0002018,205402987,ACC205402987,PRD004,9/1/2023,12/31/2024,667550,12.33,0,0
LN0002019,205401229,ACC205401229,PRD004,11/27/2023,,599803,14.02,0,0
LN0002020,205403956,ACC205403956,PRD004,9/20/2021,12/31/2024,1489379,8.77,0,0
LN0002021,205401763,ACC205401763,PRD004,8/5/2023,12/31/2024,804333,9.18,0,0
LN0002022,205404891,ACC205404891,PRD004,1/13/2019,,1187242,8.42,0,0
LN0002023,205400405,ACC205400405,PRD004,2/28/2024,12/31/2024,1906033,14.04,0,0
LN0002024,205403755,ACC205403755,PRD003,6/1/2022,,84031,11.38,0,0
LN0002025,205400296,ACC205400296,PRD003,6/28/2020,,109891,15.31,0,0
LN0002026,205403539,ACC205403539,PRD003,4/19/2021,,362365,12.87,0,0
LN0002027,205403556,ACC205403556,PRD003,5/7/2022,,184560,10.77,0,0
LN0002028,205404038,ACC205404038,PRD004,5/26/2021,8/15/2022,758895,9.15,0,0
LN0002029,205401801,ACC205401801,PRD004,5/14/2024,12/31/2024,1630162,8.92,1,583515.01
LN0002030,205401442,ACC205401442,PRD003,3/30/2022,12/31/2024,349495,17.37,1,245447.79
LN0002031,205403840,ACC205403840,PRD004,9/16/2022,12/31/2024,1520302,10.19,0,0
LN0002032,205401334,ACC205401334,PRD004,1/27/2024,12/31/2024,1617938,13.12,0,0
LN0002033,205402256,ACC205402256,PRD004,4/8/2024,12/31/2024,1210732,12.63,0,0
LN0002034,205401556,ACC205401556,PRD003,4/22/2021,12/18/2023,230177,13.75,0,0
LN0002035,205401544,ACC205401544,PRD004,10/3/2022,,589180,9.05,0,0
LN0002036,205403118,ACC205403118,PRD003,10/12/2020,12/31/2024,118020,10.51,0,0
LN0002037,205400804,ACC205400804,PRD003,12/11/2022,12/31/2024,378535,14.57,0,0
LN0002038,205402451,ACC205402451,PRD003,2/8/2023,,313832,13.49,0,0
LN0002039,205401865,ACC205401865,PRD003,10/21/2022,12/31/2024,263506,10.68,0,0
LN0002040,205401878,ACC205401878,PRD003,9/21/2023,12/31/2024,223031,17.85,0,0
LN0002041,205403242,ACC205403242,PRD003,12/31/2021,12/31/2024,284120,15.37,0,0
LN0002042,205402269,ACC205402269,PRD003,12/30/2023,12/31/2024,246941,17.01,0,0
LN0002043,205401519,ACC205401519,PRD003,6/24/2024,12/31/2024,424409,17.54,0,0
LN0002044,205400299,ACC205400299,PRD003,1/6/2023,12/31/2024,313625,17.74,0,0
LN0002045,205401555,ACC205401555,PRD004,9/2/2023,12/31/2024,1295723,10.62,0,0
LN0002046,205404584,ACC205404584,PRD004,2/17/2021,12/15/2022,500280,11.83,0,0
LN0002047,205401722,ACC205401722,PRD003,1/12/2024,12/31/2024,221812,16.55,0,0
LN0002048,205400187,ACC205400187,PRD004,11/13/2023,12/31/2024,1926934,9.88,0,0
LN0002049,205400689,ACC205400689,PRD003,9/20/2023,12/31/2024,303023,15.25,0,0
LN0002050,205401901,ACC205401901,PRD004,12/20/2019,,1721283,9.51,0,0
LN0002051,205403499,ACC205403499,PRD004,10/9/2021,1/9/2024,1185156,12.21,0,0
LN0002052,205400987,ACC205400987,PRD003,8/25/2022,12/31/2024,252038,10.53,0,0
LN0002053,205401299,ACC205401299,PRD004,12/4/2023,12/31/2024,920237,9.81,0,0
LN0002054,205403125,ACC205403125,PRD004,2/7/2021,,1707988,12.87,0,0
LN0002055,205403389,ACC205403389,PRD004,5/23/2023,12/31/2024,580363,12.15,0,0
LN0002056,205401774,ACC205401774,PRD003,5/19/2024,,411889,12.72,0,0
LN0002057,205401458,ACC205401458,PRD003,6/15/2022,7/18/2024,475906,12.91,0,0
LN0002058,205400304,ACC205400304,PRD004,2/23/2024,12/31/2024,456214,9.8,0,0
LN0002059,205401816,ACC205401816,PRD003,10/7/2023,12/31/2024,286355,14.75,0,0
LN0002060,205400668,ACC205400668,PRD004,7/11/2022,,1689318,8.32,0,0
LN0002061,205404338,ACC205404338,PRD003,3/22/2022,,106482,15.97,0,0
LN0002062,205403341,ACC205403341,PRD004,8/20/2022,,244642,9.43,0,0
LN0002063,205401621,ACC205401621,PRD003,6/15/2024,12/31/2024,489205,10.82,0,0
LN0002064,205403327,ACC205403327,PRD003,8/19/2023,9/10/2024,209214,17.02,0,0
LN0002065,205400542,ACC205400542,PRD003,8/31/2021,5/30/2023,261508,10.95,0,0
LN0002066,205404069,ACC205404069,PRD004,1/21/2020,,1706614,10.49,0,0
LN0002067,205402110,ACC205402110,PRD004,11/19/2021,6/24/2024,1742343,9.87,1,403731.59
LN0002068,205401825,ACC205401825,PRD003,4/5/2023,12/31/2024,125079,17.94,0,0
LN0002069,205400907,ACC205400907,PRD004,10/22/2022,12/31/2024,1364267,11.01,0,0
LN0002070,205402338,ACC205402338,PRD003,2/2/2024,12/31/2024,451558,11.51,0,0
LN0002071,205401548,ACC205401548,PRD004,9/16/2019,,863448,9.77,0,0
LN0002072,205402360,ACC205402360,PRD003,5/1/2024,12/31/2024,306857,13.4,0,0
LN0002073,205400267,ACC205400267,PRD003,2/14/2024,,173543,17.55,0,0
LN0002074,205404204,ACC205404204,PRD004,4/25/2022,7/10/2023,1994860,12.34,0,0
LN0002075,205400703,ACC205400703,PRD003,7/10/2023,12/31/2024,299207,13.44,0,0
LN0002076,205402463,ACC205402463,PRD003,11/11/2021,,312981,14.85,0,0
LN0002077,205402862,ACC205402862,PRD004,9/21/2020,,386808,12.55,0,0
LN0002078,205402509,ACC205402509,PRD004,1/13/2024,12/31/2024,1331341,13.22,0,0
LN0002079,205400035,ACC205400035,PRD004,10/28/2022,12/31/2024,1843427,12.11,0,0
LN0002080,205402719,ACC205402719,PRD003,3/8/2024,12/31/2024,201140,13.55,0,0
LN0002081,205404900,ACC205404900,PRD003,8/26/2023,,265892,14.74,0,0
LN0002082,205402501,ACC205402501,PRD003,12/3/2023,12/31/2024,440440,11.89,0,0
LN0002083,205403355,ACC205403355,PRD003,3/29/2024,12/31/2024,210628,15.38,0,0
LN0002084,205404710,ACC205404710,PRD004,10/23/2023,12/31/2024,518308,12.59,1,143795.04
LN0002085,205400116,ACC205400116,PRD003,1/31/2023,12/31/2024,362653,14.99,1,100302.92
LN0002086,205402401,ACC205402401,PRD003,9/18/2019,,266097,13.13,0,0
LN0002087,205400893,ACC205400893,PRD004,12/30/2022,,1045996,8.08,0,0
LN0002088,205400733,ACC205400733,PRD003,1/9/2024,,232223,12.9,0,0
LN0002089,205404801,ACC205404801,PRD003,12/5/2019,,186440,17.45,0,0
LN0002090,205402809,ACC205402809,PRD003,1/15/2021,12/31/2024,441878,14.45,0,0
LN0002091,205404860,ACC205404860,PRD003,4/23/2024,12/31/2024,50639,10.43,1,18203.03
LN0002092,205404647,ACC205404647,PRD003,1/12/2022,12/31/2024,468826,16.11,0,0
LN0002093,205404485,ACC205404485,PRD003,12/8/2022,12/31/2024,54166,15.45,0,0
LN0002094,205401339,ACC205401339,PRD004,6/9/2024,,578555,11.93,0,0
LN0002095,205400979,ACC205400979,PRD004,4/10/2021,9/29/2023,379242,12.49,0,0
LN0002096,205402791,ACC205402791,PRD004,12/21/2021,,656089,10.76,0,0
LN0002097,205404913,ACC205404913,PRD003,6/1/2022,12/31/2024,246820,10.44,0,0
LN0002098,205402456,ACC205402456,PRD004,2/21/2023,,470720,9.69,0,0
LN0002099,205400372,ACC205400372,PRD003,3/12/2024,12/31/2024,204740,14.7,0,0
LN0002100,205404301,ACC205404301,PRD004,1/12/2023,,1270901,14.42,0,0
LN0002101,205403839,ACC205403839,PRD003,7/16/2023,,86482,12.76,0,0
LN0002102,205404504,ACC205404504,PRD003,9/17/2021,2/21/2024,319523,10.53,0,0
LN0002103,205400158,ACC205400158,PRD004,9/8/2022,,1045020,14.88,0,0
LN0002104,205404672,ACC205404672,PRD003,3/4/2021,,358974,14.58,0,0
LN0002105,205403305,ACC205403305,PRD003,2/24/2023,,240059,14.51,0,0
LN0002106,205400216,ACC205400216,PRD003,6/6/2024,12/31/2024,381426,16.06,0,0
LN0002107,205404382,ACC205404382,PRD003,3/17/2021,,478515,13.36,0,0
LN0002108,205400192,ACC205400192,PRD003,5/21/2023,12/31/2024,344575,10.22,0,0
LN0002109,205401166,ACC205401166,PRD003,4/18/2024,12/31/2024,302417,16.44,0,0
LN0002110,205400263,ACC205400263,PRD003,10/8/2023,12/31/2024,212683,15.83,0,0
LN0002111,205400112,ACC205400112,PRD004,3/9/2021,9/8/2023,432279,8.01,0,0
LN0002112,205401031,ACC205401031,PRD003,7/14/2023,,142516,15.63,0,0
LN0002113,205402528,ACC205402528,PRD004,6/4/2024,,1862809,13.8,0,0
LN0002114,205403333,ACC205403333,PRD003,4/13/2023,12/31/2024,83259,13.22,0,0
LN0002115,205401555,ACC205401555,PRD003,8/27/2021,,68063,15.27,0,0
LN0002116,205403772,ACC205403772,PRD003,8/7/2021,12/31/2024,209710,13.33,1,142050.12
LN0002117,205403565,ACC205403565,PRD004,10/24/2023,12/31/2024,263951,11.92,1,204997.16
LN0002118,205400913,ACC205400913,PRD003,11/8/2022,12/22/2023,275150,11.06,0,0
LN0002119,205402335,ACC205402335,PRD003,2/1/2022,12/31/2024,76390,11.44,0,0
LN0002120,205400178,ACC205400178,PRD003,9/11/2023,12/31/2024,229565,11.85,0,0
LN0002121,205403304,ACC205403304,PRD003,3/12/2024,12/31/2024,365245,12.82,0,0
LN0002122,205401305,ACC205401305,PRD004,3/2/2024,,1835567,12.73,0,0
LN0002123,205400752,ACC205400752,PRD003,2/22/2023,12/31/2024,433956,17.5,1,120845.85
LN0002124,205403776,ACC205403776,PRD003,1/25/2022,9/9/2023,247898,15.63,0,0
LN0002125,205403199,ACC205403199,PRD004,9/8/2023,12/31/2024,547601,12.48,0,0
LN0002126,205403450,ACC205403450,PRD004,1/6/2024,,730071,8.3,0,0
LN0002127,205404226,ACC205404226,PRD003,7/19/2021,,483459,14.76,0,0
LN0002128,205400303,ACC205400303,PRD003,4/29/2019,,56299,13.33,0,0
LN0002129,205402490,ACC205402490,PRD004,1/21/2024,12/31/2024,657923,14.37,1,486564.49
LN0002130,205403130,ACC205403130,PRD003,2/22/2023,,199049,15.87,0,0
LN0002131,205404338,ACC205404338,PRD003,4/25/2023,,91713,16.62,0,0
LN0002132,205403354,ACC205403354,PRD004,7/6/2021,12/31/2024,886673,14.24,0,0
LN0002133,205403345,ACC205403345,PRD003,2/25/2022,12/31/2024,73189,14.15,0,0
LN0002134,205403805,ACC205403805,PRD004,3/24/2024,12/31/2024,1255930,13.75,0,0
LN0002135,205404736,ACC205404736,PRD003,12/3/2022,,206888,17.1,0,0
LN0002136,205403485,ACC205403485,PRD003,3/11/2024,12/31/2024,126340,11.23,0,0
LN0002137,205401240,ACC205401240,PRD003,11/7/2021,9/5/2023,186445,11.66,0,0
LN0002138,205400969,ACC205400969,PRD003,7/13/2021,12/31/2024,233389,11.79,1,147232.22
LN0002139,205400193,ACC205400193,PRD004,1/21/2024,12/31/2024,1076592,13.52,0,0
LN0002140,205401931,ACC205401931,PRD004,6/26/2021,,755790,8.8,0,0
LN0002141,205404133,ACC205404133,PRD003,11/4/2022,12/31/2024,490173,16.03,0,0
LN0002142,205404367,ACC205404367,PRD003,11/19/2022,12/31/2024,323800,15.01,0,0
LN0002143,205403287,ACC205403287,PRD003,11/14/2023,12/31/2024,418835,13.73,0,0
LN0002144,205400627,ACC205400627,PRD003,10/29/2022,12/31/2024,93045,17.82,0,0
LN0002145,205400625,ACC205400625,PRD003,6/14/2023,,315654,11.98,0,0
LN0002146,205403869,ACC205403869,PRD004,11/11/2019,6/22/2023,794439,14.28,0,0
LN0002147,205403291,ACC205403291,PRD003,6/2/2022,12/31/2024,238934,17.95,0,0
LN0002148,205402104,ACC205402104,PRD003,8/27/2022,,234631,16.18,0,0
LN0002149,205403531,ACC205403531,PRD003,10/21/2023,,160536,15.16,0,0
LN0002150,205404166,ACC205404166,PRD003,5/10/2024,,102169,17.26,0,0
LN0002151,205400869,ACC205400869,PRD003,12/2/2023,12/31/2024,449419,15.52,0,0
LN0002152,205404216,ACC205404216,PRD003,5/27/2023,12/31/2024,277595,11.01,0,0
LN0002153,205404692,ACC205404692,PRD003,12/18/2022,12/31/2024,154917,12.5,0,0
